PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.547	Women's Fashion Leaf Print Strapless Long Casual Jumpsuit	leaf printed jumpsuit,long jumpsuit,casual jumpsuit,fashion jumpsuit,stylish jumpsuit,popular jumpsuit,sleeveless jumpsuit,open back jumpsuit,ladies	this jumpsuit is designed with leaf printed, strapless detail and long style.	OP66599	OASAP	OASAP			USD	22.99	39.99	39.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjumpsuits-playsuits%2F66599-women-s-fashion-leaf-print-strapless-long-casual-jumpsuit.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2016/05/12/66599-560717-home/women-s-fashion-leaf-print-strapless-long-casual-jumpsuit.jpg	Jumpsuits & Rompers	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.547	Colored Patched Pockets Hooded Denim Jacket	denim jacket,hooded jacket,embroidered detail jacket,patched pockets jacket,blue jacket,fashion jacket	The leisure denim jacket featuring front two patched pockets with colored embroidered detail, lined hood to the back, zip closure placket with flap, long sleeve. In a regular fit.Update your outwear collection with blazers or jackets for all occasions. Wr	OP34460	OASAP	OASAP			USD	46.99	64.99	64.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fcoats-jackets%2F34460-colored-patched-pockets-hooded-denim-jacket.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2013/10/19/34460-197154-home/colored-patched-pockets-hooded-denim-jacket.jpg	Outwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.548	Chic Faux Suede Button Front Skirt	chic skirt,good-looking skirt,fancy skirt,fashion skirt,comfortable skirt,slim fit skirt,high waist skirt,mini skirt,short skirt,a-line skirt	the skirt is featuring a shape. high waist. slim fit. button decoration.	OP60996	OASAP	OASAP			USD	9.99	19.99	19.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fskirts%2F60996-chic-faux-suede-button-front-skirt.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2015/09/21/60996-534008-home/chic-faux-suede-button-front-skirt.jpg	Skirts	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.548	Fashion Printing Asymmetrical Hemline Bodycon Dress	hot dress,bodycon dress,printing dress,backless dress,sleeveles dress,spaghetti strap dress,asymmetrical dress,summer dress	The dress is featuring spaghetti strap, backless, cut out design, asymmetrical hemline, printing and slim fit.	OP65008	OASAP	OASAP			USD	21.99	34.99	34.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fbody-con%2F65008-fashion-printing-asymmetrical-hemline-bodycon-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2016/03/05/65008-538769-home/fashion-printing-asymmetrical-hemline-bodycon-dress.jpg	Body-con	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.549	Women's Color Block Polka Dot Print High Waist Skirt	chic skirt,fancy skirt,fashion skirt,comfortable skirt,modern skirt,polka dot skirt,maxi skirt,pleated skirt,a-line skirt	the skirt is featuring color block polka dot print, high waist and slim fit.	OP200140	OASAP	OASAP			USD	28.04	28.04	28.04	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fskirts%2F200140-women-s-color-block-polka-dot-print-high-waist-skirt.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2016/06/01/200140-10001288-home/women-s-color-block-polka-dot-print-high-waist-skirt.jpg	Skirts	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.549	Vintage Floral Open-Front Black Chiffon Kimono Top	black kimono,kimono top,floral kimono,kimono cardigans	the days of hating in-between weather are officially behind you. the vintage kimono has floral print, an open front, and 3/4 sleeves. longline design. when the weather can\'t make up its mind, throw this on top of jeans and a distressed tee, and you\'re o	OP54209	OASAP	OASAP			USD	26.99	39.99	39.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fkimono%2F54209-vintage-floral-open-front-black-chiffon-kimono-top.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2015/03/04/54209-375123-home/vintage-floral-open-front-black-chiffon-kimono-top.jpg	Kimono	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.549	Vintage Lantern Sleeve Peter Pan Collar Blouse	chic blouses,good-looking blouses,fancy blouses,comfortable blouses,charming blouses,fashion blouses,long sleeve blouse,peter pan collar	the blouse is featuring lantern sleeve, peter pan collar and loose fit design.	OP64394	OASAP	OASAP			USD	14.99	19.99	19.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fblouses%2F64394-vintage-lantern-sleeve-peter-pan-collar-blouse.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2016/01/09/64394-529331-home/vintage-lantern-sleeve-peter-pan-collar-blouse.jpg	Blouses	Blouses/Shirts	Blouses/Shirts								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.55	Women's V Neck Long Sleeve High Slit Sheer Maxi Dress	slit dress,sheer dress,high waist dress,party dresses,evening dresses,sexy dresses,long dress,v neck dresses	this dress is designed with deep v neck, cross top, long lantern sleeve, high waist, high slit, floor length and sheer style. wearing this king of dress for a party or club will make you attractive and stylish.	OP65135	OASAP	OASAP			USD	37.99	64.99	64.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmini%2F65135-women-s-v-neck-long-sleeve-high-slit-sheer-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2016/03/11/65135-540621-home/women-s-v-neck-long-sleeve-high-slit-sheer-maxi-dress.jpg	Mini	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.55	Women's Fashion Tankini Two Piece Print Summer Swimwear	two piece swimwear,beach swimwear,summer swimwear,print swimwear,fashion swimwear,swimsuits,bathing suits,ladies swimwear	the two piece swimsuit is featuring geo printing, multi color and slim fit.	OP65594	OASAP	OASAP			USD	12.99	19.99	19.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F65594-women-s-fashion-tankini-two-piece-print-summer-swimwear.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2016/03/31/65594-562920-home/women-s-fashion-tankini-two-piece-print-summer-swimwear.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.55	Women's Fashion Long Pleated A-Line Colorblock Overall Dress	overall dress,colorblock dress,pleated dress,midi dress,fashion dress,casual dress,spring dress,fall dress	the overall dress is featuring color block, side zipper closure, a-line silhouette and mid-calf length.	OP65948	OASAP	OASAP			USD	20.99	39.99	39.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F65948-women-s-fashion-long-pleated-a-line-colorblock-overall-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image3.oasap.com/o_img/2016/04/21/65948-552405-home/women-s-fashion-long-pleated-a-line-colorblock-overall-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.551	Women's V Neck Tie Waist Front Slit High Low Maxi Dress	v neck dress,ruffle front dress,sleeveless dress,front slit dress,high low dress,maxi dress,fashion dress,party dress,pullover dress	This dress is designed with V neck, ruffle front, sleeveless detail, front slit, high low and maxi style.	OP66811	OASAP	OASAP			USD	19.99	34.99	34.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F66811-women-s-v-neck-tie-waist-front-slit-high-low-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2016/05/18/66811-563853-home/women-s-v-neck-tie-waist-front-slit-high-low-maxi-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.551	Women's Chic Hollow Out Backless Asymmetric Dress	chic dresses,fancy dresses,modern dresses,fashion dresses,comfortable dresses,hollow out dresses,asymmetric dresses,vintage dresses,little black dress,evening dresses,mini dress	the dress is featuring hollow out trim, backless design, sleeveless style and asymmetric design.	OP200040	OASAP	OASAP			USD	21.99	28.99	28.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F200040-women-s-chic-hollow-out-backless-asymmetric-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image2.oasap.com/o_img/2016/06/01/200040-10000454-home/women-s-chic-hollow-out-backless-asymmetric-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.551	Fancy Girl Pinstripes Print Rompers	black rompers,white rompers,striped rompers,cute rompers	rompers are one of our most-loved styles by far,especially when they are as pretty as this one. with a pin stripes print, this spaghetti strap piece has a striking look,front button placket, waist self tie.	OP56019	OASAP	OASAP			USD	18.99	24.99	24.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjumpsuits-playsuits%2F56019-spaghetti-strap-v-neckline-pin-stripes-print-romper.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2015/04/18/56019-400138-home/spaghetti-strap-v-neckline-pin-stripes-print-romper.jpg	Jumpsuits & Rompers	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.552	Iconic Printed  Elastic Waist Shorts	iconic shorts,printed shorts,woman shorts,summer shorts,elastic shorts,stylish shorts	the shorts featuring impressive iconic pattern. elasticized wait. loose fit.	OP57722	OASAP	OASAP			USD	14.99	19.99	19.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fshorts%2F57722-iconic-printed-elastic-waist-shorts.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2015/06/08/57722-421385-home/iconic-printed-elastic-waist-shorts.jpg	Shorts	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.552	Summer Floral Print Pom Trim Shorts	summer shorts,cute shorts,floral shorts,print shorts,trimmed shorts,lovely shorts,sweet shorts,sexy shorts,pom trim shorts,floral print shorts,hot shorts,floral shorts,mini shorts	the shorts featuring floral print. elastic waist. pom trimmed bottom hem.	OP58834	OASAP	OASAP			USD	14.99	19.99	19.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fshorts%2F58834-summer-floral-print-pom-trim-shorts.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2015/07/22/58834-442596-home/summer-floral-print-pom-trim-shorts.jpg	Shorts	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.553	Desirable Color Block Sleeveless Maxi Dress	woman dress,summer dress,color block dress,sleeveless dress,o neck dress,printed dress,maxi dress,stylish dress,party dress,evening dress	the dress featuring geo print. o neck. sleeveless.	OP59177	OASAP	OASAP			USD	19.99	39.99	39.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F59177-desirable-color-block-sleeveless-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image3.oasap.com/o_img/2015/08/01/59177-485378-home/desirable-color-block-sleeveless-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.553	Chic Scalloped Crochet Lace Shoulder-straps Dress	chic dresses,fancy dresses,modern dresses,fashion dresses,comfortable dresses,charming dresses,lace dress,party dresses,vintage dresses,sexy dresses,long dress	the dress is featuring crochet lace. scalloped decoration. shoulder-straps dress.	OP60731	OASAP	OASAP			USD	18.99	34.99	34.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Flittle-black-dress%2F60731-chic-scalloped-crochet-lace-shoulder-straps-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2015/09/09/60731-472367-home/chic-scalloped-crochet-lace-shoulder-straps-dress.jpg	Little black dress	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.553	Fancy Open-Shoulder Scoop Neck Tee	chic tees,fancy tees,modern tees,fashion tees,colorful tees,good-looking tees,comfortable tees,cut-out shoulder tees,vintage tees,plain t shirts,novelty t shirts	The tee is featuring simple color, open shoulder and scoop neck.	OP61752	OASAP	OASAP			USD	14.99	14.99	14.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Ftanks%2F61752-fancy-open-shoulder-scoop-neck-tee.html	http://www.awltovhc.com/image-7893798-11634729	http://image6.oasap.com/o_img/2015/10/27/61752-490317-home/fancy-open-shoulder-scoop-neck-tee.jpg	Tees	Tees & Tanks	Tees & Tanks								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.554	Women's Fashion White Off Shoulder Cape Bodycon Mini Dress	summer dress,bodycon dress,fashion dress,cape dress,cocktail dresses,party dresses,mini dress,white dress	the dress is featuring slash neck, off shoulder, cape-style sleeves, solid color and slim fit design.	OP65848	OASAP	OASAP			USD	20.99	39.99	39.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fcocktail-dresses%2F65848-women-s-fashion-white-off-shoulder-cape-bodycon-mini-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2016/04/14/65848-551209-home/women-s-fashion-white-off-shoulder-cape-bodycon-mini-dress.jpg	Cocktail	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.554	Classic Faux Wrap Polka Dot V Neck Slim Fit Dress	chic dresses,fancy dresses,modern dresses,fashion dresses,comfortable dresses,slim fit dresses,party dresses,v neck dresses,a-line dress	The dress is featuring polka dot, faux wrap, deep v and slim fit design.	OP66288	OASAP	OASAP			USD	19.99	34.99	34.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F66288-classic-faux-wrap-polka-dot-v-neck-slim-fit-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2016/05/04/66288-556875-home/classic-faux-wrap-polka-dot-v-neck-slim-fit-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.554	Women's Spaghetti Strap Tie Waist Vertical Stripe Long Jumpsuit	spaghetti strap jumpsuit,open back jumpsuit,tie waist jumpsuit,vertical strap jumpsuit,long jumpsuit,casual jumpsuit,stylish jumpsuit,fashion jumpsuit,popular jumpsuit	This jumpsuit is designed with spaghetti strap, open back, tie waist, vertical strap and long style.	OP66878	OASAP	OASAP			USD	30.99	54.99	54.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjumpsuits-playsuits%2F66878-women-s-spaghetti-strap-tie-waist-vertical-stripe-long-jumpsuit.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2016/05/21/66878-564883-home/women-s-spaghetti-strap-tie-waist-vertical-stripe-long-jumpsuit.jpg	Jumpsuits & Rompers	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.555	Graphic Dusk Print Tee wih Short Sleeves	tee,graphic tees,printed tees	the tee featuring dusk print at front,round neck,short sleeves! pair it with a leggings and boots. add a glaring jewellery.	OP51748	OASAP	OASAP			USD	12.99	24.99	24.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Ft-shirts-vests%2F51748-graphic-dusk-print-tee-wih-short-sleeves.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/01/07/51748-351039-home/graphic-dusk-print-tee-wih-short-sleeves.jpg	Tees & Tanks	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.555	Lime Yellow High Waist Retro Maillot Swimsuit	lime yellow swimsuit,high waist swimsuit,retro swimsuit,maillot swimsuit,swimsuits,bathing suits,designer swimwear,modest swimwear,ladies swimwear	Our unique high waist retro maillot provides you with the comfort and coverage of a one piece and the boldness of a bikini. Padded and it's detachable, the top is a halter design, which suits a wide range of body types. The high waist bottom provides the	OP55572	OASAP	OASAP			USD	16.99	24.99	24.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F55572-lime-yellow-high-waist-retro-maillot-swimsuit.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/04/08/55572-392133-home/lime-yellow-high-waist-retro-maillot-swimsuit.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
